iter	Passed	Remaining
401	17073	25397
402	17108	25343
403	17169	25329
404	17203	25273
405	17234	25214
406	17298	25204
407	17329	25145
408	17370	25100
409	17436	25092
410	17471	25038
411	17502	24979
412	17572	24976
413	17605	24919
414	17636	24861
415	17696	24843
416	17728	24785
417	17758	24726
418	17823	24714
419	17863	24668
420	17891	24605
421	17919	24544
422	17972	24515
423	18006	24461
424	18043	24411
425	18101	24390
426	18133	24333
427	18167	24280
428	18224	24256
429	18256	24200
430	18287	24142
431	18351	24129
432	18391	24083
433	18425	24030
434	18491	24018
435	18523	23961
436	18556	23907
437	18612	23881
438	18641	23821
439	18672	23764
440	18724	23735
441	18755	23677
442	18792	23628
443	18856	23613
444	18889	23558
445	18919	23500
446	18971	23470
447	19004	23416
448	19037	23362
449	19094	23337
450	19124	23280
451	19158	23226
452	19211	23198
453	19245	23145
454	19284	23099
455	19344	23077
456	19375	23022
457	19406	22965
458	19462	22939
459	19492	22882
460	19525	22829
461	19593	22816
462	19621	22757
463	19652	22702
464	19706	22673
465	19742	22622
466	19775	22570
467	19829	22541
468	19860	22485
469	19892	22431
470	19943	22399
471	19975	22344
472	20008	22292
473	20074	22277
474	20105	22221
475	20138	22169
476	20211	22160
477	20242	22105
478	20274	22051
479	20342	22038
480	20373	21983
481	20405	21930
482	20468	21909
483	20498	21854
484	20531	21801
485	20594	21781
486	20628	21729
487	20667	21683
488	20724	21656
489	20757	21605
490	20790	21553
491	20850	21528
492	20882	21475
493	20911	21419
494	20961	21385
495	20991	21330
496	21021	21275
497	21087	21256
498	21122	21206
499	21153	21153
500	21216	21131
501	21247	21077
502	21280	21026
503	21340	21001
504	21374	20951
505	21409	20902
506	21473	20880
507	21502	20825
508	21532	20770
509	21599	20752
510	21632	20701
511	21665	20650
512	21732	20630
513	21762	20576
514	21798	20528
515	21866	20510
516	21898	20458
517	21930	20406
518	21996	20385
519	22033	20338
520	22065	20286
521	22134	20268
522	22165	20216
523	22197	20164
524	22262	20142
525	22293	20089
526	22330	20042
527	22395	20019
528	22427	19968
529	22461	19918
530	22514	19885
531	22547	19834
532	22575	19780
533	22641	19758
534	22678	19710
535	22710	19659
536	22766	19628
537	22796	19576
538	22829	19525
539	22886	19496
540	22920	19446
541	22948	19391
542	23009	19365
543	23042	19314
544	23074	19264
545	23143	19243
546	23175	19192
547	23208	19142
548	23262	19110
549	23294	19059
550	23326	19008
551	23388	18982
552	23421	18932
553	23455	18883
554	23513	18853
555	23550	18806
556	23579	18753
557	23644	18729
558	23677	18679
559	23706	18626
560	23774	18604
561	23804	18552
562	23838	18503
563	23898	18474
564	23930	18424
565	23961	18373
566	24011	18336
567	24047	18289
568	24076	18237
569	24139	18210
570	24170	18159
571	24205	18111
572	24272	18088
573	24311	18042
574	24344	17993
575	24399	17960
576	24432	17911
577	24464	17861
578	24522	17830
579	24554	17780
580	24583	17729
581	24650	17703
582	24679	17652
583	24707	17599
584	24765	17568
585	24798	17519
586	24831	17471
587	24888	17439
588	24918	17388
589	24952	17340
590	25006	17305
591	25036	17254
592	25069	17206
593	25138	17182
594	25167	17131
595	25198	17080
596	25266	17056
597	25299	17007
598	25331	16957
599	25384	16923
600	25421	16877
601	25451	16826
602	25516	16799
603	25548	16750
604	25576	16698
605	25643	16672
606	25675	16623
607	25706	16573
608	25777	16549
609	25805	16498
610	25833	16447
611	25897	16418
612	25925	16367
613	25959	16319
614	26026	16292
615	26057	16243
616	26087	16193
617	26155	16167
618	26186	16117
619	26213	16066
620	26276	16036
621	26312	15990
622	26352	15946
623	26418	15918
624	26450	15870
625	26482	15821
626	26552	15795
627	26585	15748
628	26614	15697
629	26679	15668
630	26715	15622
631	26745	15573
632	26806	15542
633	26838	15493
634	26868	15444
635	26934	15415
636	26964	15366
637	26992	15315
638	27062	15288
639	27094	15240
640	27125	15192
641	27181	15157
642	27214	15109
643	27242	15059
644	27308	15029
645	27346	14985
646	27374	14935
647	27440	14905
648	27470	14857
649	27498	14807
650	27562	14776
651	27594	14728
652	27624	14679
653	27674	14641
654	27704	14592
655	27738	14545
656	27812	14519
657	27843	14471
658	27875	14424
659	27942	14394
660	27972	14345
661	28000	14296
662	28064	14265
663	28096	14217
664	28125	14168
665	28187	14135
666	28217	14087
667	28244	14037
668	28292	13998
669	28323	13950
670	28363	13906
671	28417	13870
672	28450	13823
673	28478	13774
674	28547	13744
675	28576	13696
676	28606	13648
677	28674	13618
678	28706	13571
679	28735	13522
680	28806	13493
681	28837	13446
682	28867	13398
683	28925	13363
684	28958	13316
685	28993	13270
686	29060	13240
687	29089	13191
688	29118	13143
689	29183	13111
690	29212	13063
691	29246	13017
692	29322	12989
693	29353	12942
694	29386	12896
695	29456	12866
696	29488	12819
697	29516	12770
698	29580	12737
699	29613	12691
700	29643	12643
701	29693	12604
702	29723	12557
703	29756	12511
704	29807	12472
705	29840	12426
706	29872	12379
707	29937	12347
708	29967	12299
709	29994	12251
710	30043	12211
711	30073	12164
712	30106	12118
713	30176	12087
714	30206	12040
715	30235	11992
