iter	Passed	Remaining
401	20755	30874
402	20784	30790
403	20824	30720
404	20882	30678
405	20912	30596
406	20944	30516
407	21015	30493
408	21048	30414
409	21079	30334
410	21139	30294
411	21169	30212
412	21201	30133
413	21277	30117
414	21318	30051
415	21348	29969
416	21402	29923
417	21431	29840
418	21457	29754
419	21528	29729
420	21557	29648
421	21588	29568
422	21662	29548
423	21695	29472
424	21739	29412
425	21800	29374
426	21831	29296
427	21865	29222
428	21925	29182
429	21956	29104
430	21984	29024
431	22039	28977
432	22069	28899
433	22101	28824
434	22162	28786
435	22205	28725
436	22237	28648
437	22296	28608
438	22325	28529
439	22354	28451
440	22426	28427
441	22455	28348
442	22486	28272
443	22543	28229
444	22574	28154
445	22602	28075
446	22682	28061
447	22712	27984
448	22743	27909
449	22802	27869
450	22832	27793
451	22862	27718
452	22920	27676
453	22951	27602
454	22984	27530
455	23042	27489
456	23082	27426
457	23112	27351
458	23171	27310
459	23201	27237
460	23232	27163
461	23293	27125
462	23320	27048
463	23349	26972
464	23406	26929
465	23433	26853
466	23465	26782
467	23533	26752
468	23563	26678
469	23594	26606
470	23649	26561
471	23680	26489
472	23713	26420
473	23773	26381
474	23801	26307
475	23832	26236
476	23894	26198
477	23931	26134
478	23961	26062
479	24019	26021
480	24047	25947
481	24077	25875
482	24149	25849
483	24177	25776
484	24209	25706
485	24272	25671
486	24307	25605
487	24341	25538
488	24429	25528
489	24459	25458
490	24488	25386
491	24546	25344
492	24576	25274
493	24605	25203
494	24661	25159
495	24743	25142
496	24886	25186
497	25023	25224
498	25080	25180
499	25152	25152
500	25249	25148
501	25298	25097
502	25349	25047
503	25433	25029
504	25477	24973
505	25516	24911
506	25613	24905
507	25664	24855
508	25711	24802
509	25793	24782
510	25848	24736
511	25916	24701
512	26016	24698
513	26063	24644
514	26116	24594
515	26215	24590
516	26266	24539
517	26329	24499
518	26420	24486
519	26476	24439
520	26534	24395
521	26622	24378
522	26669	24323
523	26728	24280
524	26800	24248
525	26844	24190
526	26904	24147
527	26996	24132
528	27054	24088
529	27109	24040
530	27194	24019
531	27254	23976
532	27306	23925
533	27397	23908
534	27442	23852
535	27491	23798
536	27589	23787
537	27643	23738
538	27692	23685
539	27777	23662
540	27839	23620
541	27892	23569
542	27987	23554
543	28052	23514
544	28107	23466
545	28199	23447
546	28246	23392
547	28303	23345
548	28483	23399
549	28629	23424
550	28746	23424
551	28856	23419
552	28916	23374
553	28978	23329
554	29074	23312
555	29126	23259
556	29174	23203
557	29266	23182
558	29315	23127
559	29368	23075
560	29457	23051
561	29513	23001
562	29569	22951
563	29658	22927
564	29717	22879
565	29777	22833
566	29860	22803
567	29917	22754
568	29969	22700
569	30075	22688
570	30136	22642
571	30192	22591
572	30286	22569
573	30348	22523
574	30406	22474
575	30502	22452
576	30554	22399
577	30613	22350
578	30715	22334
579	30772	22283
580	30818	22225
581	30914	22203
582	30959	22144
583	31012	22091
584	31113	22072
585	31180	22028
586	31238	21978
587	31343	21961
588	31390	21904
589	31437	21846
590	31524	21816
591	31577	21762
592	31637	21714
593	31738	21693
594	31796	21642
595	31852	21591
596	31948	21566
597	32004	21514
598	32058	21461
599	32155	21436
600	32217	21389
601	32272	21336
602	32361	21305
603	32418	21254
604	32458	21192
605	32551	21164
606	32603	21108
607	32652	21052
608	32733	21016
609	32770	20951
610	32823	20897
611	32909	20863
612	32949	20801
613	32993	20741
614	33058	20694
615	33092	20629
616	33132	20566
617	33189	20515
618	33220	20447
619	33250	20379
620	33308	20328
621	33341	20262
622	33375	20196
623	33443	20151
624	33476	20086
625	33507	20019
626	33574	19973
627	33608	19908
628	33637	19840
629	33697	19790
630	33732	19726
631	33763	19659
632	33841	19620
633	33873	19554
634	33902	19486
635	33961	19436
636	34000	19375
637	34029	19308
638	34104	19267
639	34137	19202
640	34168	19136
641	34228	19086
642	34260	19021
643	34290	18955
644	34350	18906
645	34382	18841
646	34410	18774
647	34491	18736
648	34526	18672
649	34555	18606
650	34618	18559
651	34651	18495
652	34681	18429
653	34738	18378
654	34769	18313
655	34805	18251
656	34861	18200
657	34902	18140
658	34932	18076
659	34990	18025
660	35018	17959
