iter	Passed	Remaining
567	56325	42838
568	56405	42725
569	56512	42632
570	56638	42553
571	56732	42449
572	56830	42349
573	56924	42246
574	57017	42143
575	57112	42041
576	57198	41932
577	57290	41828
578	57377	41720
579	57463	41611
580	57558	41509
581	57645	41402
582	57724	41288
583	57802	41174
584	57909	41081
585	58014	40986
586	58097	40876
587	58180	40765
588	58271	40661
589	58362	40556
590	58444	40446
591	58528	40337
592	58624	40236
593	58706	40126
594	58793	40018
595	58875	39909
596	58967	39805
597	59054	39698
598	59138	39590
599	59223	39482
600	59311	39376
601	59398	39269
602	59480	39160
603	59575	39059
604	59668	38957
605	59755	38851
606	59840	38743
607	59928	38637
608	60011	38529
609	60097	38422
610	60178	38313
611	60265	38207
612	60346	38097
613	60430	37990
614	60518	37885
615	60608	37782
616	60699	37678
617	60787	37574
618	60869	37465
619	60960	37362
620	61047	37257
621	61135	37153
622	61219	37046
623	61301	36938
624	61384	36830
625	61466	36723
626	61639	36669
627	61747	36576
628	61850	36480
629	61949	36383
630	62056	36289
631	62170	36200
632	62273	36104
633	62388	36016
634	62470	35908
635	62559	35804
636	62647	35700
637	62738	35597
638	62826	35493
639	62922	35393
640	63021	35296
641	63112	35193
642	63206	35092
643	63294	34989
644	63384	34886
645	63469	34780
646	63562	34679
647	63644	34572
648	63733	34468
649	63854	34383
650	63945	34281
651	64031	34176
652	64117	34071
653	64205	33968
654	64296	33865
655	64381	33760
656	64461	33653
657	64545	33547
658	64660	33458
659	64758	33360
660	64841	33254
661	64924	33148
662	65009	33043
663	65091	32937
664	65178	32834
665	65263	32729
666	65350	32626
667	65432	32520
668	65514	32414
669	65623	32321
670	65744	32235
671	65832	32132
672	65915	32027
673	66000	31922
674	66086	31819
675	66176	31717
676	66261	31613
677	66342	31507
678	66426	31403
679	66510	31299
680	66598	31196
681	66684	31093
682	66780	30994
683	66902	30908
684	66987	30804
685	67070	30699
686	67154	30595
687	67236	30491
688	67314	30384
689	67401	30281
690	67525	30195
691	67611	30093
692	67697	29989
693	67781	29886
694	67867	29783
695	67952	29680
696	68039	29578
697	68125	29475
698	68210	29372
699	68294	29268
700	68377	29165
701	68468	29064
702	68563	28966
703	68652	28865
704	68738	28762
705	68823	28660
706	68907	28557
707	68987	28452
708	69070	28349
709	69153	28245
710	69237	28142
711	69322	28040
712	69405	27937
713	69489	27834
714	69576	27733
715	69655	27628
716	69737	27525
717	69819	27421
718	69899	27318
719	69982	27215
720	70064	27112
721	70148	27010
722	70230	26907
723	70311	26803
724	70395	26701
725	70477	26599
726	70564	26497
727	70645	26394
728	70724	26291
729	70805	26188
730	70887	26085
731	70969	25983
732	71053	25881
733	71135	25779
734	71218	25677
735	71299	25574
736	71380	25472
737	71462	25370
738	71554	25271
739	71633	25168
740	71713	25065
741	71797	24964
742	71882	24863
743	71965	24762
744	72045	24659
745	72124	24557
746	72208	24456
747	72290	24354
748	72375	24254
749	72459	24153
750	72548	24054
751	72632	23953
752	72713	23851
753	72804	23753
754	72887	23652
755	72970	23551
756	73050	23449
757	73135	23349
758	73257	23261
759	73342	23160
760	73426	23060
761	73511	22960
762	73595	22859
763	73678	22759
764	73767	22660
765	73856	22561
766	73947	22463
767	74033	22364
768	74119	22264
769	74203	22164
770	74290	22065
771	74379	21967
772	74465	21867
773	74558	21770
774	74648	21672
775	74736	21573
776	74822	21474
777	74910	21375
778	74990	21274
779	75070	21173
780	75150	21072
781	75241	20975
782	75358	20884
783	75440	20784
784	75533	20687
785	75619	20588
786	75702	20488
787	75787	20389
788	75871	20290
789	75956	20190
790	76042	20092
791	76124	19992
792	76210	19893
793	76294	19794
794	76376	19694
795	76458	19594
796	76550	19497
797	76635	19398
798	76719	19299
799	76808	19202
800	76895	19103
801	76977	19004
802	77056	18904
803	77138	18804
804	77249	18712
805	77346	18616
806	77432	18518
807	77519	18420
808	77601	18321
809	77722	18231
810	77807	18132
811	77894	18034
812	77976	17935
813	78060	17836
814	78143	17738
815	78230	17640
816	78311	17541
817	78399	17443
818	78484	17345
819	78575	17248
820	78659	17149
821	78742	17051
822	78824	16952
823	78908	16854
824	78996	16756
825	79081	16658
826	79167	16560
827	79250	16462
828	79337	16365
829	79420	16266
830	79506	16169
831	79593	16071
832	79677	15973
833	79760	15875
834	79840	15776
835	79924	15679
836	80007	15580
837	80086	15482
838	80168	15383
839	80249	15285
840	80329	15187
841	80407	15088
842	80492	14990
843	80574	14892
844	80655	14794
845	80737	14696
846	80817	14598
847	80899	14500
848	80981	14403
849	81060	14304
850	81146	14207
851	81233	14110
852	81316	14013
853	81398	13915
854	81485	13819
855	81572	13722
856	81649	13624
857	81728	13526
858	81807	13428
859	81888	13330
860	81972	13233
861	82054	13136
862	82133	13038
863	82214	12941
864	82294	12843
865	82377	12746
866	82460	12649
867	82548	12553
868	82627	12455
869	82708	12358
870	82786	12261
871	82866	12163
872	82945	12066
873	83025	11969
874	83105	11872
875	83185	11775
876	83264	11677
877	83342	11580
878	83423	11483
879	83507	11387
880	83594	11291
881	83677	11194
882	83761	11098
883	83841	11001
884	83921	10905
885	84000	10808
886	84081	10711
887	84161	10614
888	84243	10518
889	84322	10421
890	84402	10325
891	84486	10229
892	84569	10133
893	84650	10036
894	84731	9940
895	84810	9844
896	84890	9747
897	84971	9651
898	85053	9555
899	85136	9459
900	85215	9363
901	85298	9267
902	85379	9171
903	85456	9075
904	85545	8979
905	85628	8884
906	85707	8788
907	85788	8692
908	85872	8596
909	85954	8501
910	86038	8405
911	86116	8309
912	86200	8214
913	86279	8118
914	86364	8022
915	86450	7927
916	86534	7832
917	86616	7736
918	86694	7641
919	86777	7545
920	86856	7450
921	86937	7354
922	87015	7259
923	87100	7164
924	87181	7068
925	87259	6973
926	87339	6877
927	87421	6782
928	87508	6687
929	87590	6592
930	87671	6497
931	87752	6402
932	87832	6307
933	87915	6212
934	87994	6117
935	88077	6022
936	88160	5927
937	88243	5832
938	88322	5737
939	88400	5642
940	88483	5547
941	88566	5453
942	88646	5358
943	88727	5263
944	88806	5168
945	88889	5074
946	88970	4979
947	89049	4884
948	89129	4789
949	89209	4695
950	89287	4600
951	89370	4506
952	89455	4411
953	89540	4317
954	89620	4222
955	89700	4128
956	89779	4033
957	89860	3939
958	89940	3845
959	90021	3750
960	90104	3656
961	90184	3562
962	90266	3468
963	90350	3374
964	90434	3280
965	90524	3186
966	90605	3092
967	90683	2997
968	90765	2903
969	90845	2809
970	90928	2715
971	91011	2621
972	91093	2527
973	91173	2433
974	91253	2339
975	91334	2245
976	91416	2152
977	91505	2058
978	91586	1964
979	91665	1870
980	91745	1776
981	91825	1683
982	91905	1589
983	91986	1495
984	92064	1401
985	92149	1308
986	92229	1214
987	92306	1121
988	92385	1027
989	92468	934
990	92550	840
991	92636	747
992	92722	653
993	92801	560
994	92878	466
995	92963	373
996	93043	279
997	93123	186
998	93204	93
999	93287	0
