iter	Passed	Remaining
355	38393	1040081
356	38475	1039272
357	38557	1038480
358	38647	1037893
359	38736	1037276
360	38823	1036616
361	38911	1035991
362	38990	1035140
363	39069	1034276
364	39147	1033392
365	39235	1032770
366	39320	1032080
367	39412	1031567
368	39497	1030897
369	39585	1030289
370	39667	1029524
371	39749	1028779
372	39839	1028231
373	39923	1027562
374	40008	1026874
375	40095	1026268
376	40190	1025858
377	40278	1025289
378	40365	1024692
379	40453	1024106
380	40541	1023538
381	40627	1022913
382	40712	1022286
383	40798	1021651
384	40885	1021086
385	40969	1020414
386	41051	1019710
387	41132	1018986
388	41213	1018251
389	41314	1018022
390	41411	1017714
391	41499	1017163
392	41589	1016669
393	41745	1017784
394	41943	1019926
395	42129	1021756
396	42317	1023617
397	42472	1024665
398	42614	1025426
399	42734	1025638
400	42823	1025098
401	42907	1024440
402	43009	1024222
403	43101	1023774
404	43180	1022993
405	43261	1022303
406	43349	1021738
407	43440	1021275
408	43530	1020791
409	43626	1020436
410	43718	1019985
411	43815	1019671
412	43913	1019366
413	44001	1018827
414	44091	1018349
415	44175	1017728
416	44257	1017079
417	44340	1016426
418	44421	1015768
419	44507	1015184
420	44614	1015117
421	44703	1014622
422	44790	1014080
423	44894	1013929
424	44987	1013542
425	45084	1013244
426	45171	1012710
427	45260	1012232
428	45406	1013014
429	45512	1012924
430	45617	1012793
431	45703	1012250
432	45784	1011587
433	45864	1010930
434	45946	1010298
435	46033	1009788
436	46117	1009210
437	46199	1008580
438	46279	1007921
439	46359	1007260
440	46442	1006680
441	46529	1006168
442	46614	1005631
443	46708	1005276
444	46795	1004788
445	46885	1004353
446	46970	1003817
447	47054	1003262
448	47133	1002620
449	47210	1001916
450	47292	1001331
451	47389	1001041
452	47475	1000543
453	47571	1000263
454	47669	1000018
455	47756	999539
456	47844	999074
457	47970	999420
458	48066	999143
459	48173	999072
460	48273	998878
461	48369	998597
462	48465	998299
463	48561	998027
464	48660	997792
465	48757	997532
466	48857	997343
467	49011	998251
468	49207	999999
469	49449	1002672
470	49573	1002936
471	49689	1003057
472	49800	1003070
473	49899	1002833
474	50011	1002861
475	50110	1002635
476	50204	1002294
477	50299	1001981
478	50402	1001844
479	50509	1001765
480	50609	1001570
481	50707	1001324
482	50799	1000952
483	50894	1000641
484	50987	1000295
485	51091	1000166
486	51204	1000222
487	51316	1000246
488	51406	999848
489	51491	999363
490	51579	998916
491	51663	998401
492	51744	997832
493	51827	997308
494	51911	996797
495	51995	996293
496	52079	995803
497	52166	995350
498	52249	994843
499	52331	994300
500	52409	993693
501	52490	993129
502	52571	992583
503	52658	992147
504	52741	991648
505	52822	991107
506	52900	990505
507	52980	989935
508	53057	989326
509	53134	988714
510	53213	988152
511	53294	987612
512	53399	987531
513	53491	987200
514	53571	986646
515	53651	986112
516	53730	985539
517	53807	984944
518	53885	984363
519	53963	983794
520	54041	983223
521	54119	982649
522	54198	982092
523	54274	981492
524	54354	980967
525	54433	980418
526	54511	979859
527	54592	979359
528	54673	978850
529	54752	978305
530	54835	977840
531	54915	977329
532	54994	976800
533	55074	976274
534	55151	975722
535	55230	975197
536	55308	974646
537	55389	974151
538	55469	973649
539	55555	973243
540	55634	972724
541	55711	972182
542	55791	971682
543	55870	971159
544	55949	970649
545	56028	970142
546	56110	969668
547	56187	969136
548	56267	968648
549	56347	968156
550	56425	967626
551	56507	967183
552	56589	966730
553	56669	966248
554	56749	965758
555	56828	965267
556	56907	964771
557	56986	964274
558	57069	963859
559	57152	963421
560	57229	962910
561	57307	962405
562	57387	961936
563	57466	961444
564	57549	961031
565	57641	960762
566	57747	960730
567	57839	960457
568	57918	959982
569	57997	959498
570	58075	959016
571	58155	958550
572	58235	958086
573	58313	957596
574	58396	957194
575	58478	956768
576	58567	956473
577	58645	955988
578	58727	955570
579	58806	955105
580	58885	954633
581	58963	954147
582	59065	954061
583	59170	954017
584	59288	954183
585	59406	954348
586	59511	954315
587	59606	954111
588	59720	954209
589	59835	954319
590	59982	954942
591	60128	955552
592	60228	955425
593	60315	955093
594	60412	954922
595	60512	954797
596	60634	955021
597	60747	955100
598	60834	954772
599	60923	954463
600	61003	954025
601	61086	953641
602	61194	953639
603	61284	953363
604	61371	953033
605	61450	952590
606	61530	952150
607	61617	951822
608	61702	951470
609	61782	951051
610	61862	950622
611	61941	950169
612	62022	949766
613	62103	949350
614	62180	948890
615	62279	948749
616	62418	949229
617	62514	949044
618	62610	948861
619	62709	948735
620	62819	948764
621	62919	948652
622	63016	948484
623	63116	948366
624	63234	948518
625	63370	948935
626	63459	948658
627	63560	948546
628	63654	948339
629	63734	947930
630	63823	947640
631	63906	947276
632	63986	946853
633	64068	946479
634	64156	946188
635	64236	945775
636	64324	945481
637	64411	945169
638	64504	944960
639	64600	944788
640	64689	944507
641	64782	944283
642	64869	943993
643	64958	943711
644	65047	943437
645	65131	943101
646	65209	942662
647	65288	942255
648	65371	941899
649	65454	941535
650	65538	941194
651	65622	940861
652	65705	940499
653	65794	940236
654	65901	940233
655	66007	940205
656	66097	939947
657	66181	939618
658	66261	939225
659	66339	938805
660	66415	938357
661	66500	938037
662	66594	937840
663	66686	937631
664	66769	937285
665	66863	937096
666	66950	936804
667	67038	936530
668	67127	936271
669	67241	936367
670	67360	936523
671	67463	936461
672	67561	936321
673	67653	936101
674	67748	935937
675	67849	935845
676	67971	936036
677	68098	936306
678	68199	936215
679	68291	935998
680	68382	935761
681	68479	935619
682	68596	935751
683	68721	935982
684	68836	936077
685	68932	935920
686	69019	935636
687	69104	935318
688	69194	935073
689	69285	934851
690	69380	934680
691	69482	934598
692	69565	934264
693	69651	933973
694	69738	933699
695	69831	933500
696	69930	933377
697	70035	933336
698	70133	933212
699	70216	932870
700	70300	932564
701	70391	932332
702	70475	932022
703	70559	931705
704	70648	931461
705	70753	931418
706	70851	931292
707	70954	931230
708	71056	931145
709	71141	930856
710	71226	930553
711	71306	930193
712	71386	929828
713	71483	929681
714	71578	929524
715	71660	929185
716	71741	928837
717	71827	928551
718	71925	928424
719	72010	928130
720	72091	927787
721	72179	927540
722	72293	927614
723	72396	927553
724	72481	927257
725	72564	926941
726	72653	926702
727	72732	926341
728	72819	926079
729	72905	925805
730	72992	925539
731	73072	925191
732	73158	924906
733	73247	924675
734	73331	924376
735	73416	924089
736	73497	923759
737	73578	923424
738	73657	923058
739	73740	922755
740	73820	922412
741	73899	922050
742	73979	921702
743	74057	921340
744	74138	921008
745	74215	920634
746	74294	920273
747	74372	919912
748	74453	919587
749	74536	919289
750	74627	919083
751	74710	918778
752	74794	918487
753	74884	918273
754	74974	918068
755	75062	917825
756	75152	917617
757	75241	917391
758	75333	917208
759	75417	916911
760	75501	916636
761	75585	916355
762	75670	916078
763	75752	915771
764	75850	915656
765	75944	915497
766	76030	915245
767	76111	914922
768	76191	914596
769	76271	914266
770	76349	913912
771	76430	913606
772	76515	913330
773	76593	912985
774	76671	912642
775	76751	912316
776	76827	911944
777	76905	911597
778	76984	911262
779	77063	910929
780	77143	910608
781	77225	910308
782	77309	910037
783	77393	909762
784	77475	909471
785	77555	909158
786	77636	908853
787	77715	908523
788	77795	908206
789	77874	907879
790	77950	907518
791	78032	907225
792	78111	906904
793	78189	906566
794	78268	906241
795	78347	905913
796	78423	905563
797	78509	905323
798	78592	905038
799	78672	904730
800	78752	904425
801	78833	904130
802	78910	903786
803	79010	903707
804	79108	903610
805	79219	903650
806	79332	903721
807	79478	904170
808	79576	904065
809	79655	903745
810	79734	903429
811	79812	903103
812	79890	902777
813	79968	902450
814	80047	902127
815	80126	901816
816	80226	901735
817	80319	901584
818	80404	901332
819	80498	901193
820	80596	901094
821	80689	900934
822	80782	900779
823	80864	900500
824	80953	900302
825	81042	900098
826	81133	899927
827	81219	899691
828	81306	899469
829	81407	899400
830	81510	899360
831	81615	899339
832	81720	899313
833	81815	899187
834	81917	899134
835	82009	898969
836	82095	898731
837	82175	898437
838	82270	898307
839	82365	898177
840	82467	898116
841	82561	897976
842	82658	897868
843	82757	897777
844	82850	897627
845	82934	897376
846	83015	897098
847	83095	896801
848	83174	896504
849	83275	896436
850	83376	896366
851	83479	896322
852	83582	896284
853	83680	896186
854	83774	896048
855	83872	895941
856	83986	896015
857	84111	896203
858	84203	896052
859	84304	895982
860	84402	895885
861	84494	895717
862	84589	895595
863	84689	895509
864	84779	895330
865	84872	895175
866	84971	895087
867	85065	894951
868	85167	894897
869	85259	894737
870	85349	894556
871	85433	894309
872	85516	894057
873	85604	893847
874	85686	893583
875	85774	893384
876	85858	893147
877	85942	892903
878	86025	892650
879	86117	892487
880	86208	892320
881	86294	892103
882	86379	891867
883	86463	891634
884	86550	891417
885	86633	891170
886	86716	890925
887	86795	890628
888	86871	890312
889	86955	890073
890	87035	889797
891	87132	889690
892	87215	889443
893	87295	889162
894	87376	888896
895	87464	888700
896	87546	888448
897	87629	888198
898	87708	887913
899	87789	887652
900	87872	887400
901	87953	887135
902	88043	886963
903	88136	886824
904	88224	886629
905	88307	886391
906	88387	886111
907	88478	885959
908	88568	885781
909	88651	885545
910	88735	885314
911	88820	885086
912	88900	884818
913	88981	884558
914	89065	884326
915	89152	884124
916	89233	883871
917	89319	883664
918	89404	883445
919	89489	883225
920	89580	883067
921	89668	882874
922	89751	882636
923	89834	882400
924	89932	882311
925	90024	882160
926	90117	882028
927	90214	881921
928	90313	881843
929	90402	881664
930	90495	881532
931	90592	881430
932	90684	881283
933	90771	881086
934	90860	880905
935	90949	880734
936	91033	880507
937	91116	880272
938	91195	880003
939	91281	879799
940	91362	879543
941	91447	879336
942	91538	879172
943	91626	878995
944	91715	878822
945	91805	878649
946	91893	878471
947	91979	878269
948	92070	878109
949	92160	877951
950	92249	877776
951	92335	877571
952	92420	877363
953	92511	877213
954	92599	877026
955	92689	876867
956	92777	876685
957	92863	876483
958	92952	876308
959	93038	876112
960	93125	875918
961	93210	875712
962	93295	875504
963	93388	875375
964	93476	875191
965	93565	875022
966	93646	874774
967	93728	874542
968	93807	874278
969	93885	874008
970	93966	873758
971	94047	873515
972	94126	873261
973	94208	873023
974	94290	872787
975	94370	872542
976	94456	872345
977	94540	872130
978	94620	871880
979	94702	871654
980	94785	871431
981	94869	871213
982	94953	870999
983	95034	870766
984	95121	870582
985	95206	870377
986	95295	870206
987	95375	869960
988	95457	869735
989	95542	869530
990	95623	869299
991	95706	869076
992	95786	868832
993	95870	868624
994	95951	868389
995	96032	868148
996	96112	867903
997	96192	867660
998	96280	867488
999	96362	867265
1000	96445	867043
1001	96528	866834
1002	96609	866596
1003	96694	866395
1004	96777	866186
1005	96857	865938
1006	96938	865707
1007	97020	865480
1008	97103	865266
1009	97185	865043
1010	97264	864798
1011	97346	864573
1012	97435	864419
1013	97523	864248
1014	97605	864021
1015	97688	863809
1016	97774	863623
1017	97856	863405
1018	97939	863191
1019	98022	862983
1020	98104	862766
1021	98189	862570
1022	98273	862365
1023	98355	862144
1024	98441	861960
1025	98541	861904
1026	98625	861699
1027	98707	861483
1028	98791	861284
1029	98872	861058
1030	98952	860819
1031	99034	860602
1032	99118	860400
1033	99197	860159
1034	99278	859930
1035	99362	859734
1036	99446	859532
1037	99529	859332
1038	99619	859178
1039	99703	858987
1040	99787	858785
1041	99868	858565
1042	99953	858369
1043	100035	858161
1044	100119	857965
1045	100212	857844
1046	100295	857637
1047	100378	857427
1048	100462	857237
1049	100546	857036
1050	100628	856823
1051	100709	856607
1052	100794	856417
1053	100876	856210
1054	100957	855983
1055	101040	855786
1056	101125	855596
1057	101206	855375
1058	101287	855158
1059	101369	854942
1060	101455	854768
1061	101541	854590
1062	101625	854401
1063	101709	854207
1064	101795	854030
1065	101879	853836
1066	101967	853676
1067	102059	853551
1068	102151	853428
1069	102239	853273
1070	102327	853111
1071	102411	852922
1072	102499	852762
1073	102586	852595
1074	102669	852391
1075	102750	852175
1076	102836	852008
1077	102922	851835
1078	103005	851634
1079	103092	851467
1080	103173	851254
1081	103254	851041
1082	103338	850848
1083	103418	850628
1084	103505	850458
1085	103586	850248
1086	103669	850053
1087	103752	849858
1088	103831	849629
1089	103916	849445
1090	104001	849269
1091	104086	849088
1092	104174	848931
1093	104259	848749
1094	104339	848536
1095	104427	848375
1096	104516	848235
1097	104602	848065
1098	104693	847928
1099	104778	847753
1100	104868	847618
1101	104965	847531
1102	105056	847405
